Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6Jzb0O4jDaAmZJi2auy3x9,"So Fine","So Fine","Kodoku",2022-02-11,130927,41,true,,2023-03-03T08:10:57Z,"christian r&b,dark r&b","Kodoku",0.823,0.494,1,-7.878,0,0.121,0.182,0,0.105,0.356,131.989,4
spotify:track:6RMltEudPPFoJuUoshxRBB,"Toroka","Toroka","Christian Kuria",2020-10-21,202075,50,false,,2023-03-03T08:08:19Z,"","Arimé",0.641,0.438,5,-7.029,1,0.132,0.905,0.000134,0.108,0.343,67.529,4
spotify:track:4UeWKazLR1ZwwSVnLw9Ir9,"踊り子","踊り子","Vaundy",2021-11-17,230109,0,false,,2023-03-03T07:02:55Z,"j-pop,japanese indie,j-rock,anime","SDR Inc.",0.718,0.475,7,-11.469,1,0.0611,0.845,0.801,0.105,0.678,157.032,4
spotify:track:1Y3LN4zO1Edc2EluIoSPJN,"Until I Found You (with Em Beihold) - Em Beihold Version","Until I Found You (Em Beihold Version)","Stephen Sanchez;Em Beihold",2022-04-22,176440,78,false,,2023-02-27T08:45:18Z,"","Republic Records",0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,3
spotify:track:44AyOl4qVkzS48vBsbNXaC,"Can't Help Falling in Love","Blue Hawaii","Elvis Presley",1961-10-20,185877,82,false,,2023-02-24T09:09:02Z,"rockabilly,rock and roll","RCA/Legacy",0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,3
spotify:track:0ifooM33X1iBxVYyOkSbXW,"A Lonely Night","Starboy","The Weeknd",2016-11-25,220173,63,false,,2023-02-20T04:53:08Z,"","The Weeknd/Lyric",0.853,0.663,7,-6.955,0,0.0755,0.0431,0.00000871,0.0891,0.864,113.998,4
spotify:track:7GX5flRQZVHRAGd6B4TmDO,"XO Tour Llif3","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,182706,81,true,,2023-02-14T08:13:28Z,"melodic rap,rage rap","Generation Now/Atlantic",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
spotify:track:7fBv7CLKzipRk6EC6TWHOB,"The Hills","Beauty Behind The Madness","The Weeknd",2015-08-28,242253,87,true,,2023-02-13T07:28:26Z,"","The Weeknd/Lyric",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
spotify:track:4NPARrLIbtMl29ZJv8ESr2,"dlwlrma","Palette","IU",2017-04-21,176098,51,false,,2023-02-06T07:28:23Z,"k-pop,k-ballad","Fave Entertainment",0.738,0.641,4,-3.44,1,0.0475,0.315,0,0.114,0.631,119.867,4
spotify:track:4EWCNWgDS8707fNSZ1oaA5,"Heartless","808s & Heartbreak","Kanye West",2008-11-24,211000,86,false,,2023-02-03T08:53:19Z,"rap","Roc-A-Fella",0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,4
spotify:track:2IAR0DziHCjSu16gR4ihvy,"Nothing","To Let A Good Thing Die","Bruno Major",2020-06-05,162797,0,false,,2023-02-03T08:53:17Z,"","Bruno Major",0.555,0.27,2,-15.892,1,0.0884,0.931,0.536,0.103,0.274,139.691,3
spotify:track:2u2dQVsN7tlv5yUih9HnAI,"Puppy Princess","Hot Freaks","Hot Freaks",2013-06-14,255733,0,false,,2023-02-03T08:53:15Z,"","Hot Freaks",0.643,0.702,1,-4.342,1,0.0552,0.162,0,0.289,0.693,121.975,4
spotify:track:0ACt3PP22HyKfpFIV6AQUW,"Natural","Natural","GSoul",2021-12-02,144960,42,false,,2023-02-01T05:25:40Z,"k-rap","WM Korea",0.515,0.321,4,-9.851,0,0.0742,0.841,0.0000575,0.338,0.242,153.024,4
spotify:track:4qRaZYiaOsSvWC7VgcxrI0,"HandClap","Fitz and The Tantrums (Deluxe Edition)","Fitz and The Tantrums",2017-07-24,193253,67,false,,2023-01-29T07:56:36Z,"","Elektra (NEK)",0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4
spotify:track:28WoBIA4EDVvxiraTv2KZ2,"solo","nostalgia","JUNNY;lullaboy",2021-12-27,183360,42,false,,2023-01-27T07:15:23Z,"k-rap","mauve company",0.626,0.584,0,-6.913,1,0.102,0.782,0,0.208,0.408,102.045,4
spotify:track:19nu3H3vjeZ505i450lz8R,"airplane thoughts","airplane thoughts","Dhruv",2021-09-28,210405,43,false,,2023-01-27T05:36:57Z,"","Little Worry/RCA Records",0.677,0.454,2,-8.555,0,0.0673,0.83,0.0000855,0.274,0.273,80.045,4
spotify:track:7EAMXbLcL0qXmciM5SwMh2,"Heart To Heart","Here Comes The Cowboy","Mac DeMarco",2019-05-10,211140,82,false,,2023-01-23T04:59:00Z,"indie,lo-fi indie","Mac’s Record Label",0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,4
spotify:track:0YFqKxV9uNu6LUeYkLOKRS,"On Time (with John Legend)","HEROES & VILLAINS","Metro Boomin;John Legend",2022-12-02,168920,62,true,,2023-01-23T00:14:19Z,"soft pop,neo soul","Republic Records",0.358,0.601,5,-6.7,0,0.048,0.749,0.000407,0.313,0.497,82.513,3
spotify:track:1iIhGHzzrzqQfuNkFI2qAn,"Any song","Any song","ZICO",2020-01-13,227226,62,false,,2023-01-22T22:16:06Z,"k-rap,k-pop","KOZ ENTERTAINMENT",0.874,0.787,10,-2.416,0,0.129,0.118,0,0.11,0.896,108.007,4
spotify:track:3Bz3P3hkKSeRxVbts39JYe,"Confusing Girl","Confusing Girl","grentperez",2021-08-13,207679,45,false,,2023-01-20T02:37:38Z,"","Fast Friends",0.58,0.805,1,-5.621,1,0.0306,0.000292,0.00553,0.149,0.496,154.966,4
spotify:track:78Sw5GDo6AlGwTwanjXbGh,"Here With Me","Here With Me","d4vd",2022-09-22,242484,4,false,,2023-01-18T05:12:09Z,"","Darkroom/Interscope Records",0.574,0.469,4,-8.209,1,0.0254,0.534,0.0000921,0.128,0.288,132.023,4
spotify:track:5xwBIieMMFUmLDgvG4DjFe,"Fall In Love Alone","Fall In Love Alone","Stacey Ryan",2022-05-13,205427,69,false,,2023-01-13T08:43:19Z,"","Island Records",0.676,0.625,7,-5.455,0,0.0711,0.316,0.000119,0.127,0.522,171.883,4
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,"Superhero (Heroes & Villains) [with Future & Chris Brown]","HEROES & VILLAINS","Metro Boomin;Future;Chris Brown",2022-12-02,182666,78,true,,2023-01-09T06:04:28Z,"rap,r&b","Republic Records",0.709,0.583,5,-5.298,0,0.204,0.138,0.00000297,0.195,0.533,116.624,4
spotify:track:0wXuerDYiBnERgIpbb3JBR,"Redbone","""Awaken, My Love!""","Childish Gambino",2016-12-02,326933,3,true,,2023-01-09T00:17:54Z,"","Glassnote Entertainment Group LLC",0.743,0.344,1,-11.174,1,0.118,0.169,0.00879,0.103,0.577,160.15,4
spotify:track:6e8SyjN8eOrlmLMpMNGvoQ,"Dance with Me","Love Is the Same as Sadness","Shiloh Dynasty;itssvd",2018-05-14,87404,0,false,,2023-01-08T23:52:20Z,"lo-fi","CORBAL Distribution",0.634,0.293,6,-15.248,0,0.0774,0.841,0.0213,0.11,0.349,115.186,4
spotify:track:4hh1lvWiUaLMOcVXhyK6TA,"Dear To Me","Plural","Electric Guest",2017-02-17,241480,51,false,,2023-01-08T23:39:21Z,"","Downtown JV",0.73,0.573,1,-7.009,1,0.0375,0.0508,0.0472,0.062,0.6,117.692,4
spotify:track:6xiIPWzDkWWIjPC1E8cPHz,"4 My Eyes Only","4 My Eyes Only","Trevor Spitta",2022-06-03,185305,39,true,,2023-01-08T23:39:18Z,"","Kids Who Jumped",0.787,0.559,11,-8.36,0,0.245,0.238,0,0.316,0.706,144.987,4
spotify:track:2Qn6WHJrY5Im82Jux8FboH,"moonlight","rapunzel","Dhruv",2022-01-21,159130,61,true,,2023-01-08T20:55:21Z,"","Little Worry/RCA Records",0.735,0.501,11,-11.257,0,0.167,0.627,0.0013,0.104,0.551,92.031,4
spotify:track:1Go9q6KaCpAsQ0wkZFGzY2,"Chandelier","Chandelier","Will Paquin",2020-09-25,127464,0,true,,2023-01-08T11:08:00Z,"","Sonder House",0.333,0.498,2,-9.121,0,0.0468,0.674,0.00000651,0.12,0.427,87.082,4
spotify:track:5ruzrDWcT0vuJIOMW7gMnW,"The Adults Are Talking","The New Abnormal","The Strokes",2020-04-10,309053,81,false,,2023-01-08T07:36:56Z,"garage rock,indie rock,alternative rock","Cult Records/RCA Records",0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4
spotify:track:7H7NyZ3G075GqPx2evsfeb,"Chamber Of Reflection","Salad Days","Mac DeMarco",2014-04-01,231723,82,false,,2023-01-08T07:31:36Z,"indie,lo-fi indie","Captured Tracks",0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,4
spotify:track:1v0ufp7FLTFcykUGOmFZKa,"Daffodils (feat. Kevin Parker)","Uptown Special","Mark Ronson;Kevin Parker",2015-01-12,298136,52,false,,2023-01-08T07:28:29Z,"","Columbia",0.724,0.538,0,-8.041,1,0.0381,0.0408,0.0139,0.0343,0.282,108.945,4
spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,"Bad Habit","Gemini Rights","Steve Lacy",2022-07-15,232114,84,true,,2023-01-08T07:23:23Z,"","L-M Records/RCA Records",0.686,0.494,1,-7.093,1,0.0355,0.613,0.000058,0.402,0.7,168.946,4
spotify:track:024nqC9O76nvAuIWtQGdQy,"Memory Box","Bismillah","Peter Cat Recording Co.",2019-06-07,483840,3,false,,2023-01-08T07:17:50Z,"indian indie","Panache",0.609,0.415,7,-11.986,1,0.0435,0.227,0.0672,0.136,0.442,127.972,4
spotify:track:64dLd6rVqDLtkXFYrEUHIU,"New Gold (feat. Tame Impala and Bootie Brown)","New Gold (feat. Tame Impala and Bootie Brown)","Gorillaz;Tame Impala;Bootie Brown",2022-08-31,215149,61,true,,2023-01-08T06:48:18Z,"neo-psychedelic,indie","Parlophone UK",0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,3
spotify:track:2aSC2xhRxOLiiZZVjhbylH,"Hold On, We're Going Home","Nothing Was The Same","Drake;Majid Jordan",2013-01-01,227880,69,false,,2023-01-08T06:44:14Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.777,0.414,6,-7.44,0,0.0946,0.00421,0.0000273,0.0724,0.287,100.002,4
spotify:track:3n69hLUdIsSa1WlRmjMZlW,"Breezeblocks","An Awesome Wave","alt-J",2012-09-18,227080,71,false,,2023-01-08T06:35:41Z,"indie,indie rock","Canvasback/ATL",0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,4
spotify:track:49OMJ1prsRA7ZYgrAjz70c,"More Than A Woman","Greatest","Bee Gees",1979-01-01,197213,78,false,,2023-01-08T06:04:40Z,"disco","Bee Gees Catalog",0.632,0.683,7,-6.434,1,0.0385,0.163,0.00013,0.847,0.701,105.959,4
spotify:track:0ARK753YaiJbpLUk7z5yIM,"Dilemma","Nellyville","Nelly;Kelly Rowland",2002-06-25,289160,81,true,,2023-01-08T05:00:48Z,"","Motown",0.727,0.552,2,-8.074,0,0.14,0.226,0.00016,0.198,0.607,168.19,4
spotify:track:3xKsf9qdS1CyvXSMEid6g8,"Pink + White","Blonde","Frank Ocean",2016-08-20,184516,86,false,,2023-01-08T04:53:34Z,"","Boys Don't Cry",0.545,0.545,9,-7.362,1,0.107,0.667,0.0000548,0.417,0.549,159.94,3
spotify:track:5elW2CKSoqjYoJ32AGDxf1,"Polaroid Love","DIMENSION : ANSWER","ENHYPEN",2022-01-10,184601,71,false,,2023-01-05T09:12:53Z,"k-pop","BELIFT LAB",0.738,0.67,7,-3.766,0,0.0439,0.458,0,0.361,0.651,138.055,4
spotify:track:7mykoq6R3BArsSpNDjFQTm,"I Really Want to Stay at Your House","Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)","Rosa Walton;Hallie Coggins",2020-12-18,246652,77,false,,2023-01-04T10:14:43Z,"","Lakeshore Records",0.49,0.738,3,-7.399,0,0.0367,0.00237,0.00000458,0.0851,0.126,124.966,4
spotify:track:4RVwu0g32PAqgUiJoXsdF8,"Happier Than Ever","Happier Than Ever","Billie Eilish",2021-07-30,298899,84,true,,2023-01-04T06:24:02Z,"","Darkroom/Interscope Records",0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3
spotify:track:0JkfHmhovn8qUSDAZtiLT0,"Please take me home","The Ages","Luther;Brutha Rick;Aryana Figueroa",2022-07-08,236171,33,false,,2023-01-03T07:43:07Z,"christian pop","1906399 Records DK",0.56,0.771,7,-4.413,0,0.0506,0.79,0.0241,0.298,0.406,102.5,3
spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,"everything i wanted","everything i wanted","Billie Eilish",2019-11-13,245425,84,false,,2023-01-03T07:22:14Z,"","Darkroom/Interscope Records",0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
spotify:track:0zh4UsKtESn0jq9nstzx0u,"Fields","Fields","GIVĒON",2018-10-17,220267,56,false,,2023-01-03T05:29:23Z,"r&b","Medium, Blossum Entertainment, & Twenty Rules",0.864,0.498,11,-9.495,1,0.0594,0.126,0.0000459,0.115,0.225,106.979,4
spotify:track:1fXiYSWmkKJfRKMegCkI11,"I Will Wait","Babel (Deluxe Version)","Mumford & Sons",2012-09-25,276720,1,false,,2022-12-31T22:26:49Z,"folk,indie folk,folk rock","Glassnote Entertainment Group LLC",0.478,0.758,1,-5.4,1,0.0331,0.00974,0.00717,0.312,0.452,131.109,4
spotify:track:1xSmjB0t19q4CSJ0X0ymGB,"Frankenstein","Frankenstein","Claire Rosinkranz",2021-05-14,202248,58,true,,2022-12-31T01:14:02Z,"","Republic Records",0.826,0.745,2,-6.091,1,0.141,0.13,0.0000132,0.178,0.883,119.92,4
spotify:track:3yjd0LNzd2Kst9ojlWYYaB,"Liar","Live Today","Nana Ou-Yang",2022-09-05,231696,15,false,,2022-12-31T00:51:22Z,"chinese r&b,c-pop,mandopop","太合麥田（天津）音樂有限公司",0.711,0.451,4,-7.455,0,0.0367,0.815,0.0000136,0.219,0.228,109.959,4
spotify:track:46gSk82duJtX3TTA182ruG,"This fffire - New Version","This fffire","Franz Ferdinand",2004-11-15,218080,67,false,,2022-12-30T23:18:02Z,"indie rock","Domino Recording Co",0.442,0.887,4,-5.943,0,0.1,0.0259,0.00000457,0.0655,0.637,146.358,4
spotify:track:0o9zmvc5f3EFApU52PPIyW,"Shinunoga E-Wa","HELP EVER HURT NEVER","Fujii Kaze",2020-05-20,185573,76,false,,2022-12-26T10:05:11Z,"j-pop","Universal Music LLC",0.6,0.76,6,-6.124,0,0.0452,0.166,0.0000409,0.189,0.519,158.078,4
spotify:track:17gqkmWPppwlxIZLxTWzVy,"Liar Mask","Liar Mask","真山りか",2014-11-26,293640,50,false,,2022-12-26T08:15:41Z,"anime","Sony Music Labels Inc.",0.461,0.932,2,-2.499,0,0.0673,0.141,0,0.271,0.425,90.074,4
spotify:track:2fmtrXfvbN8xkHwE0zgTTc,"on & on","on & on","piri;Tommy Villiers;piri & tommy",2022-07-28,135013,53,false,,2022-12-26T06:43:58Z,"uk garage,rally house,liquid funk,drum and bass","Polydor Records",0.609,0.765,4,-7.65,0,0.0633,0.149,0.017,0.0815,0.819,173.993,4
spotify:track:2AYEOC02WLhUiOoaig2SEH,"Out of My League","More Than Just a Dream (Deluxe Edition)","Fitz and The Tantrums",2013-05-07,209386,78,false,,2022-12-26T04:28:08Z,"","Elektra (NEK)",0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,4
spotify:track:2vgUijXOTRMnWXDtvgMp2b,"Take My Breath","Dawn FM","The Weeknd",2022-01-06,339023,70,false,,2022-12-26T04:27:45Z,"","XO / Republic Records",0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,4
spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,"I Ain't Worried","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")","OneRepublic",2022-05-13,148485,81,false,,2022-12-26T04:27:44Z,"soft pop","Interscope Records",0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4
spotify:track:4zYTZvtcww7OWKie7fxA9E,"Hit 'Em Up Style (Oops!)","So Blu","Blu Cantrell",2001-07-30,250706,69,false,,2022-12-26T02:32:49Z,"","Arista",0.667,0.773,5,-4.983,0,0.0586,0.201,0,0.404,0.667,89.976,4
spotify:track:0ZXdzaT1k688dkpNeEgQiV,"I Don't Know Why","I Don't Know Why","NOTD;Astrid S",2020-05-08,207667,56,false,,2022-12-26T02:32:42Z,"norwegian pop","Universal Music AB",0.499,0.898,8,-4.181,0,0.124,0.124,0.0000072,0.0832,0.618,120.04,4
spotify:track:683Zokh8DyHi8UJCI6pz3k,"wonder if she loves me","this is what sadness feels like (214Hz)","JVKE",2022-10-05,160676,32,false,,2022-12-26T00:38:50Z,"","JVKE",0.463,0.58,0,-3.664,1,0.128,0.598,0,0.622,0.454,83.995,4
spotify:track:3OHfY25tqY28d16oZczHc8,"Kill Bill","SOS","SZA",2022-12-09,153946,77,false,,2022-12-17T02:18:29Z,"r&b","Top Dawg Entertainment/RCA Records",0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,4
spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Creepin' (with The Weeknd & 21 Savage)","HEROES & VILLAINS","Metro Boomin;The Weeknd;21 Savage",2022-12-02,221520,81,true,,2022-12-16T01:58:07Z,"","Republic Records",0.716,0.613,1,-6.018,0,0.0522,0.391,0,0.0813,0.157,97.914,4
spotify:track:3khEEPRyBeOUabbmOPJzAG,"KICK BACK","KICK BACK","Kenshi Yonezu",2022-10-12,193495,74,false,,2022-12-06T06:01:36Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.577,0.941,1,-5.17,1,0.105,0.00207,0.00000336,0.0891,0.292,101.921,4
spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,"Die For You","Starboy","The Weeknd",2016-11-25,260252,79,false,,2022-11-13T06:40:26Z,"","The Weeknd/Lyric",0.586,0.525,1,-7.163,0,0.0616,0.111,0,0.134,0.507,133.63,4
spotify:track:26hOm7dTtBi0TdpDGl141t,"Die For You","SMITHEREENS","Joji",2022-11-04,211666,4,false,,2022-11-09T05:06:02Z,"","88rising Music/Warner Records",0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,4
spotify:track:5q3LwAHTqo9d3rET2EA9Nq,"The Weekend","The Weekend","88rising;BIBI",2021-10-14,167661,0,true,,2022-11-09T04:53:20Z,"k-pop,k-rap","88rising Music/Warner Records",0.784,0.521,1,-5.701,1,0.0322,0.062,0.00000475,0.0995,0.817,101.491,4
spotify:track:6lXGf0irWo1XWl8acAlzso,"fool","fool","frad;Hayne;Milky Day",2019-10-11,130333,37,false,,2022-11-08T05:53:28Z,"lo-fi","smile for me.",0.787,0.35,1,-5.614,1,0.0458,0.44,0.000623,0.251,0.488,90,4
spotify:track:0B9D5rzkRgtuAVy4hQ84bD,"BLAHBLAHBLAH DEMO","SMITHEREENS","Joji",2022-11-04,142506,0,false,,2022-11-07T05:25:03Z,"","88rising Music/Warner Records",0.558,0.553,0,-7.868,1,0.0573,0.264,0.0079,0.0927,0.323,93.976,4
spotify:track:3RIDQ0NiYcV896kb0mWz3k,"UFO","Inside Out","GEMINI;Seori",2021-11-24,199986,51,false,,2022-10-19T06:06:25Z,"k-rap","Genie Music Corporation, Stone Music Entertainment",0.625,0.676,6,-5.859,1,0.079,0.065,0,0.157,0.782,95.928,4
spotify:track:58k32my5lKofeZRtIvBDg9,"HONEST","DIE FOR MY BITCH","Baby Keem",2019-07-19,172672,75,true,,2022-10-18T22:22:24Z,"","Baby Keem LLC",0.676,0.536,2,-8.79,1,0.0432,0.403,0.0000337,0.105,0.373,79.037,4
spotify:track:6bFiXH13RuRE7l91I2AnQt,"Hotel Walkerhill","Boyhood","CHANGMO;Hash Swan",2019-11-29,215730,0,false,,2022-10-16T08:14:14Z,"k-rap","Genie Music Corporation, Stone Music Entertainment",0.67,0.877,11,-4.903,1,0.426,0.103,0,0.0931,0.601,177.943,4
spotify:track:2IgbYlOlFpiSFYnsqB39lM,"Jasmine","Jasmine","DPR LIVE",2017-10-08,201510,61,false,,2022-10-12T06:29:11Z,"k-rap","DREAM PERFECT REGIME",0.597,0.486,8,-5.893,1,0.0986,0.331,0,0.14,0.397,137.68,4
spotify:track:314oBdIvnoTPDwSP4zOP8p,"Diamonds + And Pearls","Shang-Chi and The Legend of The Ten Rings: The Album","DPR LIVE;DPR IAN;peace.",2021-09-03,219586,46,false,,2022-10-10T06:44:38Z,"k-rap","MARVEL/Hollywood Records, Inc./Interscope Records",0.531,0.902,5,-2.886,1,0.111,0.46,0.0000636,0.124,0.366,94.009,4
spotify:track:3Osd3Yf8K73aj4ySn6LrvK,"No Church In The Wild","Watch The Throne (Deluxe)","JAY-Z;Kanye West;Frank Ocean;The-Dream",2011-08-08,272506,5,true,,2022-10-06T02:18:06Z,"hip hop,east coast hip hop,rap,r&b","Roc Nation/RocAFella/IDJ",0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,4
spotify:track:7ivYWXqrPLs66YwakDuSim,"like i need u","THE REAPER","keshi",2018-11-13,182678,65,true,,2022-10-05T03:40:35Z,"","United Common Records",0.748,0.465,5,-8.163,1,0.0869,0.399,0,0.294,0.412,119.872,4
spotify:track:0shSP8DgseLewHgAiMC4UL,"WISH FEAT. KIDDO MARV","ZUU","Denzel Curry;Kiddo Marv",2019-05-31,192013,54,true,,2022-10-05T03:33:35Z,"","Loma Vista Recordings",0.655,0.766,5,-6.746,0,0.0736,0.234,0,0.425,0.622,95.017,4
spotify:track:2F9DZokehVbts2Up0iU347,"be careful with my heart","be careful with my heart","Rocco",2022-09-30,155776,0,false,,2022-10-03T00:35:16Z,"","Rocco",0.768,0.483,11,-10.811,0,0.0309,0.674,0.000129,0.103,0.552,129.591,4
spotify:track:37FXw5QGFN7uwwsLy8uAc0,"We Don't Talk Anymore (feat. Selena Gomez)","Nine Track Mind","Charlie Puth;Selena Gomez",2016-01-29,217706,64,false,,2022-10-01T04:31:27Z,"soft pop","Artist Partner",0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,4
spotify:track:4WMCn6s4BZZPfQT3DJbB47,"The Best For You","NANA I","Nana Ou-Yang",2020-06-09,238822,44,false,,2022-09-28T06:38:07Z,"chinese r&b,c-pop,mandopop","Sony Music Entertainment",0.461,0.338,9,-9.458,1,0.0805,0.632,0.0000257,0.0803,0.0997,184.143,3
spotify:track:7JKJ7p6vz8ZMDdzzd3mww2,"ハートはお手上げ","ハートはお手上げ","鈴木愛理",2022-04-22,227027,41,false,,2022-09-26T07:17:39Z,"anime,j-pop","Sony Music Labels Inc.",0.647,0.939,5,-2.658,1,0.0953,0.224,0.0000837,0.169,0.689,156.982,4
spotify:track:1UGD3lW3tDmgZfAVDh6w7r,"Devil In A New Dress","My Beautiful Dark Twisted Fantasy","Kanye West;Rick Ross",2010-11-22,351946,78,true,,2022-09-26T04:19:12Z,"rap,southern hip hop","Roc-A-Fella",0.435,0.76,8,-4.935,0,0.0721,0.0175,0,0.158,0.206,80.082,4
spotify:track:7lT1dCz96jANsLAAADlfIg,"Doomsday","Operation: Doomsday (Complete)","MF DOOM;Pebbles The Invisible Girl",1999-04-20,298053,0,true,,2022-09-26T04:16:19Z,"experimental hip hop,east coast hip hop,jazz rap,alternative hip hop","Metalface",0.856,0.841,6,-7.737,0,0.335,0.0977,0,0.0773,0.794,95.418,4
spotify:track:3sNVsP50132BTNlImLx70i,"Bound 2","Yeezus","Kanye West",2013-06-18,229146,82,true,,2022-09-26T04:02:48Z,"rap","Rock The World/IDJ/Kanye/LP6",0.367,0.665,1,-2.821,1,0.0465,0.145,0,0.113,0.31,148.913,4
spotify:track:42C9YmmOF7PkiHWpulxzcq,"Young Shahrukh","Young Shahrukh","Tesher",2020-05-22,159447,55,false,,2022-09-26T03:16:38Z,"","Sony Music Entertainment India Pvt. Ltd.",0.909,0.449,8,-9.912,0,0.263,0.0323,0,0.087,0.685,95.001,4
spotify:track:1f5cbQtDrykjarZVrShaDI,"Drowning (feat. Kodak Black)","The Bigger Artist","A Boogie Wit da Hoodie;Kodak Black",2017-09-29,209269,78,true,,2022-09-26T01:25:48Z,"melodic rap","Highbridge The Label",0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,4
spotify:track:3wefloF3t1sFZx8YMFhqYB,"Shouldn't Be","Shouldn't Be","Luke Chiang",2019-05-01,210436,0,false,,2022-09-21T06:15:00Z,"","Luke Chiang",0.651,0.291,4,-10.009,1,0.0326,0.738,0,0.115,0.302,124.898,3
spotify:track:6D6HVKe7Qu3imn4zzJD0W9,"drunk","always","keshi",2020-10-23,227031,63,false,,2022-09-21T03:15:34Z,"","Island Records",0.691,0.389,4,-8.247,1,0.0367,0.765,0,0.0941,0.306,104.952,4
spotify:track:0Ddk8Ha9xW6332fYrMVtTa,"Matt Hardy 999 (feat. Juice WRLD)","Matt Hardy 999 (feat. Juice WRLD)","Trippie Redd;Juice WRLD",2021-08-19,188025,1,true,,2022-09-20T05:31:35Z,"melodic rap,emo rap","1400 Entertainment, Inc. / 10K Projects",0.672,0.654,1,-4.528,1,0.0966,0.201,0,0.1,0.404,78.512,4
spotify:track:7kpe2K0hdSssLj4G4YjxdU,"camellia","camellia","slchld",2020-11-18,151211,47,false,,2022-09-19T06:10:09Z,"","Platoon",0.714,0.56,10,-4.742,1,0.0662,0.479,0,0.157,0.945,109.934,4
spotify:track:00l0CC7LrUxNOqeisR0W9U,"my stargirl","innocence","slchld",2019-08-23,183500,0,true,,2022-09-19T06:09:58Z,"","slchld",0.514,0.558,6,-5.927,0,0.0544,0.601,0,0.15,0.46,79.886,4
spotify:track:4w1lzcaoZ1IC2K5TwjalRP,"A Thousand Miles","Be Not Nobody","Vanessa Carlton",2002-04-30,237493,80,false,,2022-09-17T02:49:24Z,"","A&M",0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,4
spotify:track:1BzXvBpIFWJgu0P8P6xmP4,"Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes)","D-Day: A Gangsta Grillz Mixtape","Dreamville;JID;J. Cole;Kenny Mason;Sheck Wes",2022-03-31,309322,58,true,,2022-09-15T18:26:29Z,"rap","Dreamville/Interscope Records",0.671,0.857,7,-5.435,1,0.292,0.266,0,0.668,0.597,118.574,4
spotify:track:3mTpegrOwRn0oJjv4TSbEE,"Can't Get Enough","Cole World: The Sideline Story","J. Cole;Trey Songz",2011-09-27,225960,74,true,,2022-09-13T03:50:17Z,"rap,r&b","Roc Nation LLC",0.768,0.62,2,-7.399,1,0.0658,0.139,0,0.521,0.589,132.035,4
spotify:track:4xqrdfXkTW4T0RauPLv3WA,"Heather","Kid Krow","Conan Gray",2020-03-20,198040,84,false,,2022-09-11T05:17:53Z,"","Republic Records",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,3
